"Code","location","jobs","ESA_Code","title","abb"
"83","ACT/Queanbeyan",2,1,"Factory Process Workers","FcPW"
"83","Mid West and Gascoyne",1,104,"Factory Process Workers","FcPW"
"83","Southern Ranges",1,37,"Factory Process Workers","FcPW"
"83","Murraylands",3,90,"Factory Process Workers","FcPW"
"83","Grampians",2,51,"Factory Process Workers","FcPW"
"83","Riverland",3,95,"Factory Process Workers","FcPW"
"83","Sturt",3,39,"Factory Process Workers","FcPW"
"83","Hunter",6,14,"Factory Process Workers","FcPW"
"83","Alice Springs",2,112,"Factory Process Workers","FcPW"
"83","Eastern Adelaide",8,86,"Factory Process Workers","FcPW"
"83","West and North West",1,111,"Factory Process Workers","FcPW"
"83","Maroondah",45,55,"Factory Process Workers","FcPW"
"83","Midlands/Wheatbelt",1,105,"Factory Process Workers","FcPW"
"83","Ipswich",4,73,"Factory Process Workers","FcPW"
"83","Central Western Sydney",23,4,"Factory Process Workers","FcPW"
"83","Fraser Coast",9,69,"Factory Process Workers","FcPW"
"83","Coffs Harbour",2,7,"Factory Process Workers","FcPW"
"83","Inner Sydney",7,15,"Factory Process Workers","FcPW"
"83","Darwin",1,113,"Factory Process Workers","FcPW"
"83","Eurobodalla",1,9,"Factory Process Workers","FcPW"
"83","Latrobe Valley",2,54,"Factory Process Workers","FcPW"
"83","Capricornia",3,67,"Factory Process Workers","FcPW"
"83","Bundaberg",5,65,"Factory Process Workers","FcPW"
"83","Gawler",2,88,"Factory Process Workers","FcPW"
"83","Port Lincoln/Ceduna",2,93,"Factory Process Workers","FcPW"
"83","Peninsula",19,59,"Factory Process Workers","FcPW"
"83","South East",17,96,"Factory Process Workers","FcPW"
"83","Northern Adelaide",16,92,"Factory Process Workers","FcPW"
"83","Southern",4,108,"Factory Process Workers","FcPW"
"83","Macleay",2,23,"Factory Process Workers","FcPW"
"83","Southern Adelaide",2,97,"Factory Process Workers","FcPW"
"83","Gladstone",6,70,"Factory Process Workers","FcPW"
"83","Outer Western Sydney",10,31,"Factory Process Workers","FcPW"
"83","Goulburn Valley",9,50,"Factory Process Workers","FcPW"
"83","Warwick",3,83,"Factory Process Workers","FcPW"
"83","Richmond",3,34,"Factory Process Workers","FcPW"
"83","Yarra",9,64,"Factory Process Workers","FcPW"
"83","Toowoomba",28,81,"Factory Process Workers","FcPW"
"83","Lower Hunter",9,20,"Factory Process Workers","FcPW"
"83","Geelong",2,49,"Factory Process Workers","FcPW"
"83","Central and West Metro",6,99,"Factory Process Workers","FcPW"
"83","Tweed",1,40,"Factory Process Workers","FcPW"
"83","Ovens",1,58,"Factory Process Workers","FcPW"
"83","Manning",2,24,"Factory Process Workers","FcPW"
"83","Nepean",10,26,"Factory Process Workers","FcPW"
"83","Eastern Suburbs",4,8,"Factory Process Workers","FcPW"
"83","Western Downs",2,84,"Factory Process Workers","FcPW"
"83","Bendigo",5,45,"Factory Process Workers","FcPW"
"83","Westgate",25,63,"Factory Process Workers","FcPW"
"83","Canterbury/Bankstown",9,2,"Factory Process Workers","FcPW"
"83","Dale",1,100,"Factory Process Workers","FcPW"
"83","Outer North Brisbane",4,78,"Factory Process Workers","FcPW"
"83","Monash",10,57,"Factory Process Workers","FcPW"
"83","Hastings",2,13,"Factory Process Workers","FcPW"
"83","Murray Darling",1,25,"Factory Process Workers","FcPW"
"83","Central Coast",7,3,"Factory Process Workers","FcPW"
"84","Patterson",2,33,"Farm, Forestry and Garden Workers","FFaGW"
"84","Gold Coast",8,71,"Farm, Forestry and Garden Workers","FFaGW"
"84","Central Coast",7,3,"Farm, Forestry and Garden Workers","FFaGW"
"84","Maroondah",5,55,"Farm, Forestry and Garden Workers","FFaGW"
"84","Plenty",3,60,"Farm, Forestry and Garden Workers","FFaGW"
"84","Manning",8,24,"Farm, Forestry and Garden Workers","FFaGW"
"84","Fleurieu/Kangaroo Island",2,87,"Farm, Forestry and Garden Workers","FFaGW"
"84","Toowoomba",16,81,"Farm, Forestry and Garden Workers","FFaGW"
"84","Inner Sydney",1,15,"Farm, Forestry and Garden Workers","FFaGW"
"84","Adelaide Hills",2,85,"Farm, Forestry and Garden Workers","FFaGW"
"84","Latrobe Valley",4,54,"Farm, Forestry and Garden Workers","FFaGW"
"84","East Gippsland",3,47,"Farm, Forestry and Garden Workers","FFaGW"
"84","New England",7,27,"Farm, Forestry and Garden Workers","FFaGW"
"84","Calder",3,46,"Farm, Forestry and Garden Workers","FFaGW"
"84","Southern Ranges",6,37,"Farm, Forestry and Garden Workers","FFaGW"
"84","Westgate",3,63,"Farm, Forestry and Garden Workers","FFaGW"
"84","Mid Murray",2,56,"Farm, Forestry and Garden Workers","FFaGW"
"84","Goldfields/Esperance",1,102,"Farm, Forestry and Garden Workers","FFaGW"
"84","Hobart",5,109,"Farm, Forestry and Garden Workers","FFaGW"
"84","Riverland",4,95,"Farm, Forestry and Garden Workers","FFaGW"
"84","Bundaberg",13,65,"Farm, Forestry and Garden Workers","FFaGW"
"84","Townsville",27,82,"Farm, Forestry and Garden Workers","FFaGW"
"84","Northern Adelaide",8,92,"Farm, Forestry and Garden Workers","FFaGW"
"84","Macarthur",3,22,"Farm, Forestry and Garden Workers","FFaGW"
"84","Sturt",13,39,"Farm, Forestry and Garden Workers","FFaGW"
"84","Western Downs",3,84,"Farm, Forestry and Garden Workers","FFaGW"
"84","South East",1,96,"Farm, Forestry and Garden Workers","FFaGW"
"84","Logan",6,74,"Farm, Forestry and Garden Workers","FFaGW"
"84","Windamere",1,42,"Farm, Forestry and Garden Workers","FFaGW"
"84","Fraser Coast",13,69,"Farm, Forestry and Garden Workers","FFaGW"
"84","Hunter",6,14,"Farm, Forestry and Garden Workers","FFaGW"
"84","Bayside",5,44,"Farm, Forestry and Garden Workers","FFaGW"
"84","Eastern Suburbs",1,8,"Farm, Forestry and Garden Workers","FFaGW"
"84","Shoalhaven",1,35,"Farm, Forestry and Garden Workers","FFaGW"
"84","Geelong",1,49,"Farm, Forestry and Garden Workers","FFaGW"
"84","South Brisbane",2,79,"Farm, Forestry and Garden Workers","FFaGW"
"84","Eastern Adelaide",5,86,"Farm, Forestry and Garden Workers","FFaGW"
"84","Mt Isa",1,76,"Farm, Forestry and Garden Workers","FFaGW"
"84","Kimberley",1,103,"Farm, Forestry and Garden Workers","FFaGW"
"84","Richmond",4,34,"Farm, Forestry and Garden Workers","FFaGW"
"84","Northern Sydney",1,29,"Farm, Forestry and Garden Workers","FFaGW"
"84","Monash",3,57,"Farm, Forestry and Garden Workers","FFaGW"
"84","Sunshine Coast",2,80,"Farm, Forestry and Garden Workers","FFaGW"
"84","Gwydir Namoi",8,12,"Farm, Forestry and Garden Workers","FFaGW"
"84","Nepean",3,26,"Farm, Forestry and Garden Workers","FFaGW"
"84","Cairns",20,66,"Farm, Forestry and Garden Workers","FFaGW"
"84","Peninsula",2,59,"Farm, Forestry and Garden Workers","FFaGW"
"84","Keepit",1,17,"Farm, Forestry and Garden Workers","FFaGW"
"84","Lower Hunter",3,20,"Farm, Forestry and Garden Workers","FFaGW"
"84","Southern Adelaide",5,97,"Farm, Forestry and Garden Workers","FFaGW"
"84","Chifley",8,5,"Farm, Forestry and Garden Workers","FFaGW"
"84","Goulburn Valley",7,50,"Farm, Forestry and Garden Workers","FFaGW"
"84","Dale",2,100,"Farm, Forestry and Garden Workers","FFaGW"
"84","Warwick",8,83,"Farm, Forestry and Garden Workers","FFaGW"
"84","Eurobodalla",8,9,"Farm, Forestry and Garden Workers","FFaGW"
"84","Midlands/Wheatbelt",5,105,"Farm, Forestry and Garden Workers","FFaGW"
"84","Far West",2,11,"Farm, Forestry and Garden Workers","FFaGW"
"84","North Coast",6,28,"Farm, Forestry and Garden Workers","FFaGW"
"84","West and North West",3,111,"Farm, Forestry and Garden Workers","FFaGW"
"84","Western District",4,62,"Farm, Forestry and Garden Workers","FFaGW"
"84","South Eastern",13,36,"Farm, Forestry and Garden Workers","FFaGW"
"84","Inner Western Sydney",1,16,"Farm, Forestry and Garden Workers","FFaGW"
"84","Mackay",8,75,"Farm, Forestry and Garden Workers","FFaGW"
"84","North Metro",3,106,"Farm, Forestry and Garden Workers","FFaGW"
"84","Ovens",4,58,"Farm, Forestry and Garden Workers","FFaGW"
"84","Alice Springs",5,112,"Farm, Forestry and Garden Workers","FFaGW"
"84","Gladstone",2,70,"Farm, Forestry and Garden Workers","FFaGW"
"84","Bendigo",2,45,"Farm, Forestry and Garden Workers","FFaGW"
"84","St George-Sutherland",1,38,"Farm, Forestry and Garden Workers","FFaGW"
"84","Upper Hunter",2,41,"Farm, Forestry and Garden Workers","FFaGW"
"84","Gympie",6,72,"Farm, Forestry and Garden Workers","FFaGW"
"84","Murray Darling",5,25,"Farm, Forestry and Garden Workers","FFaGW"
"84","Darwin",1,113,"Farm, Forestry and Garden Workers","FFaGW"
"84","Orana",6,30,"Farm, Forestry and Garden Workers","FFaGW"
"84","Kadina/Clare",5,89,"Farm, Forestry and Garden Workers","FFaGW"
"84","Port Pirie",2,94,"Farm, Forestry and Garden Workers","FFaGW"
"84","Coffs Harbour",5,7,"Farm, Forestry and Garden Workers","FFaGW"
"84","Outer Western Sydney",1,31,"Farm, Forestry and Garden Workers","FFaGW"
"84","Lachlan",1,18,"Farm, Forestry and Garden Workers","FFaGW"
"84","Clarence",12,6,"Farm, Forestry and Garden Workers","FFaGW"
"84","Eureka",1,48,"Farm, Forestry and Garden Workers","FFaGW"
"84","Ipswich",3,73,"Farm, Forestry and Garden Workers","FFaGW"
"84","Murraylands",2,90,"Farm, Forestry and Garden Workers","FFaGW"
"84","North Brisbane",3,77,"Farm, Forestry and Garden Workers","FFaGW"
"84","Sunraysia",4,61,"Farm, Forestry and Garden Workers","FFaGW"
"84","Southern",13,108,"Farm, Forestry and Garden Workers","FFaGW"
"84","Lower South Coast",2,21,"Farm, Forestry and Garden Workers","FFaGW"
"84","Liverpool",1,19,"Farm, Forestry and Garden Workers","FFaGW"
"84","Capricornia",7,67,"Farm, Forestry and Garden Workers","FFaGW"
"84","Western Adelaide",1,98,"Farm, Forestry and Garden Workers","FFaGW"
"84","Gawler",14,88,"Farm, Forestry and Garden Workers","FFaGW"
"84","Tweed",2,40,"Farm, Forestry and Garden Workers","FFaGW"
"84","Outer North Brisbane",4,78,"Farm, Forestry and Garden Workers","FFaGW"
"85","Western Adelaide",8,98,"Food Preparation Assistants","FdPA"
"85","Hunter",7,14,"Food Preparation Assistants","FdPA"
"85","East Metro",6,101,"Food Preparation Assistants","FdPA"
"85","New England",11,27,"Food Preparation Assistants","FdPA"
"85","South Brisbane",14,79,"Food Preparation Assistants","FdPA"
"85","Eastern Adelaide",7,86,"Food Preparation Assistants","FdPA"
"85","Adelaide Hills",2,85,"Food Preparation Assistants","FdPA"
"85","Outer Western Sydney",2,31,"Food Preparation Assistants","FdPA"
"85","Ovens",2,58,"Food Preparation Assistants","FdPA"
"85","Cairns",6,66,"Food Preparation Assistants","FdPA"
"85","ACT/Queanbeyan",2,1,"Food Preparation Assistants","FdPA"
"85","Upper Hunter",14,41,"Food Preparation Assistants","FdPA"
"85","Clarence",1,6,"Food Preparation Assistants","FdPA"
"85","Hampden",1,52,"Food Preparation Assistants","FdPA"
"85","Bundaberg",1,65,"Food Preparation Assistants","FdPA"
"85","Darwin",3,113,"Food Preparation Assistants","FdPA"
"85","Western District",2,62,"Food Preparation Assistants","FdPA"
"85","Hobart",3,109,"Food Preparation Assistants","FdPA"
"85","Goldfields/Esperance",2,102,"Food Preparation Assistants","FdPA"
"85","West and North West",3,111,"Food Preparation Assistants","FdPA"
"85","Lower South Coast",1,21,"Food Preparation Assistants","FdPA"
"85","Central and West Metro",24,99,"Food Preparation Assistants","FdPA"
"85","Lachlan",1,18,"Food Preparation Assistants","FdPA"
"85","Plenty",4,60,"Food Preparation Assistants","FdPA"
"85","Calder",14,46,"Food Preparation Assistants","FdPA"
"85","Chifley",1,5,"Food Preparation Assistants","FdPA"
"85","Maroondah",3,55,"Food Preparation Assistants","FdPA"
"85","Northern Sydney",9,29,"Food Preparation Assistants","FdPA"
"85","Inner Western Sydney",4,16,"Food Preparation Assistants","FdPA"
"85","Eureka",2,48,"Food Preparation Assistants","FdPA"
"85","North Metro",8,106,"Food Preparation Assistants","FdPA"
"85","St George-Sutherland",3,38,"Food Preparation Assistants","FdPA"
"85","Dale",6,100,"Food Preparation Assistants","FdPA"
"85","Townsville",5,82,"Food Preparation Assistants","FdPA"
"85","Far West",1,11,"Food Preparation Assistants","FdPA"
"85","Liverpool",6,19,"Food Preparation Assistants","FdPA"
"85","Manning",4,24,"Food Preparation Assistants","FdPA"
"85","Capricornia",2,67,"Food Preparation Assistants","FdPA"
"85","Latrobe Valley",5,54,"Food Preparation Assistants","FdPA"
"85","Midlands/Wheatbelt",2,105,"Food Preparation Assistants","FdPA"
"85","Lower Hunter",13,20,"Food Preparation Assistants","FdPA"
"85","Fleurieu/Kangaroo Island",3,87,"Food Preparation Assistants","FdPA"
"85","Yarra",23,64,"Food Preparation Assistants","FdPA"
"85","Peninsula",9,59,"Food Preparation Assistants","FdPA"
"85","Gold Coast",33,71,"Food Preparation Assistants","FdPA"
"85","Monash",4,57,"Food Preparation Assistants","FdPA"
"85","South Eastern",2,36,"Food Preparation Assistants","FdPA"
"85","Fairfield",5,10,"Food Preparation Assistants","FdPA"
"85","Gladstone",7,70,"Food Preparation Assistants","FdPA"
"85","Goulburn Valley",2,50,"Food Preparation Assistants","FdPA"
"85","Southern Ranges",7,37,"Food Preparation Assistants","FdPA"
"85","North Brisbane",11,77,"Food Preparation Assistants","FdPA"
"85","Launceston",1,110,"Food Preparation Assistants","FdPA"
"85","Inner Sydney",11,15,"Food Preparation Assistants","FdPA"
"85","Mackay",9,75,"Food Preparation Assistants","FdPA"
"85","Kadina/Clare",1,89,"Food Preparation Assistants","FdPA"
"85","Mid Murray",1,56,"Food Preparation Assistants","FdPA"
"85","Canterbury/Bankstown",6,2,"Food Preparation Assistants","FdPA"
"85","Orana",16,30,"Food Preparation Assistants","FdPA"
"85","Eastern Suburbs",2,8,"Food Preparation Assistants","FdPA"
"85","Gympie",3,72,"Food Preparation Assistants","FdPA"
"85","Windamere",2,42,"Food Preparation Assistants","FdPA"
"85","Northern Adelaide",6,92,"Food Preparation Assistants","FdPA"
"85","Nepean",5,26,"Food Preparation Assistants","FdPA"
"85","Eurobodalla",4,9,"Food Preparation Assistants","FdPA"
"85","Bayside",11,44,"Food Preparation Assistants","FdPA"
"85","Western Downs",5,84,"Food Preparation Assistants","FdPA"
"85","Logan",4,74,"Food Preparation Assistants","FdPA"
"85","Central Western Sydney",5,4,"Food Preparation Assistants","FdPA"
"85","Tweed",1,40,"Food Preparation Assistants","FdPA"
"85","Southern Adelaide",17,97,"Food Preparation Assistants","FdPA"
"85","Gwydir Namoi",3,12,"Food Preparation Assistants","FdPA"
"85","Richmond",2,34,"Food Preparation Assistants","FdPA"
"85","Shoalhaven",2,35,"Food Preparation Assistants","FdPA"
"85","Coffs Harbour",3,7,"Food Preparation Assistants","FdPA"
"85","Westgate",18,63,"Food Preparation Assistants","FdPA"
"85","Fraser Coast",5,69,"Food Preparation Assistants","FdPA"
"85","Mid West and Gascoyne",5,104,"Food Preparation Assistants","FdPA"
"85","Southern",10,108,"Food Preparation Assistants","FdPA"
"85","Macarthur",8,22,"Food Preparation Assistants","FdPA"
"85","Gawler",6,88,"Food Preparation Assistants","FdPA"
"85","North Country",1,91,"Food Preparation Assistants","FdPA"
"85","Toowoomba",4,81,"Food Preparation Assistants","FdPA"
"85","Patterson",7,33,"Food Preparation Assistants","FdPA"
"85","Alice Springs",5,112,"Food Preparation Assistants","FdPA"
"85","North Coast",8,28,"Food Preparation Assistants","FdPA"
"85","Hastings",2,13,"Food Preparation Assistants","FdPA"
"85","Central Coast",4,3,"Food Preparation Assistants","FdPA"
"85","Wollongong",2,43,"Food Preparation Assistants","FdPA"
"85","Ipswich",7,73,"Food Preparation Assistants","FdPA"
"89","Inner Sydney",85,15,"Other Labourers","OthL"
"89","Alice Springs",28,112,"Other Labourers","OthL"
"89","Mid West and Gascoyne",16,104,"Other Labourers","OthL"
"89","Midlands/Wheatbelt",5,105,"Other Labourers","OthL"
"89","Sunshine Coast",52,80,"Other Labourers","OthL"
"89","Clarence",18,6,"Other Labourers","OthL"
"89","Geelong",7,49,"Other Labourers","OthL"
"89","Hunter",40,14,"Other Labourers","OthL"
"89","East Metro",40,101,"Other Labourers","OthL"
"89","Adelaide Hills",6,85,"Other Labourers","OthL"
"89","Inner Western Sydney",15,16,"Other Labourers","OthL"
"89","Bayside",70,44,"Other Labourers","OthL"
"89","Launceston",9,110,"Other Labourers","OthL"
"89","Kadina/Clare",6,89,"Other Labourers","OthL"
"89","Liverpool",34,19,"Other Labourers","OthL"
"89","Gold Coast",99,71,"Other Labourers","OthL"
"89","Westgate",64,63,"Other Labourers","OthL"
"89","Lachlan",8,18,"Other Labourers","OthL"
"89","Hobart",19,109,"Other Labourers","OthL"
"89","ACT/Queanbeyan",19,1,"Other Labourers","OthL"
"89","Maroondah",42,55,"Other Labourers","OthL"
"89","North Metro",38,106,"Other Labourers","OthL"
"89","Eurobodalla",11,9,"Other Labourers","OthL"
"89","Plenty",12,60,"Other Labourers","OthL"
"89","Nepean",46,26,"Other Labourers","OthL"
"89","North Country",3,91,"Other Labourers","OthL"
"89","Calder",40,46,"Other Labourers","OthL"
"89","East Gippsland",4,47,"Other Labourers","OthL"
"89","Latrobe Valley",16,54,"Other Labourers","OthL"
"89","Goulburn Valley",14,50,"Other Labourers","OthL"
"89","Chifley",32,5,"Other Labourers","OthL"
"89","Fleurieu/Kangaroo Island",7,87,"Other Labourers","OthL"
"89","Gwydir Namoi",15,12,"Other Labourers","OthL"
"89","North Coast",33,28,"Other Labourers","OthL"
"89","Northern Adelaide",46,92,"Other Labourers","OthL"
"89","Monash",17,57,"Other Labourers","OthL"
"89","Logan",92,74,"Other Labourers","OthL"
"89","South Eastern",13,36,"Other Labourers","OthL"
"89","Orana",54,30,"Other Labourers","OthL"
"89","West and North West",19,111,"Other Labourers","OthL"
"89","South Brisbane",73,79,"Other Labourers","OthL"
"89","Grampians",1,51,"Other Labourers","OthL"
"89","Mid Murray",2,56,"Other Labourers","OthL"
"89","Windamere",10,42,"Other Labourers","OthL"
"89","South East",2,96,"Other Labourers","OthL"
"89","Southern Ranges",18,37,"Other Labourers","OthL"
"89","Eureka",1,48,"Other Labourers","OthL"
"89","Hampden",3,52,"Other Labourers","OthL"
"89","Lower Hunter",84,20,"Other Labourers","OthL"
"89","Mackay",28,75,"Other Labourers","OthL"
"89","Southern Adelaide",31,97,"Other Labourers","OthL"
"89","Bendigo",15,45,"Other Labourers","OthL"
"89","Eastern Suburbs",25,8,"Other Labourers","OthL"
"89","Macarthur",38,22,"Other Labourers","OthL"
"89","Peninsula",30,59,"Other Labourers","OthL"
"89","Kimberley",5,103,"Other Labourers","OthL"
"89","Riverland",2,95,"Other Labourers","OthL"
"89","Darwin",28,113,"Other Labourers","OthL"
"89","St George-Sutherland",20,38,"Other Labourers","OthL"
"89","Western District",8,62,"Other Labourers","OthL"
"89","Northern Sydney",43,29,"Other Labourers","OthL"
"89","Townsville",37,82,"Other Labourers","OthL"
"89","Western Downs",28,84,"Other Labourers","OthL"
"89","Keepit",9,17,"Other Labourers","OthL"
"89","Mt Isa",22,76,"Other Labourers","OthL"
"89","Manning",22,24,"Other Labourers","OthL"
"89","Shoalhaven",14,35,"Other Labourers","OthL"
"89","Warwick",12,83,"Other Labourers","OthL"
"89","Sunraysia",4,61,"Other Labourers","OthL"
"89","Wollongong",33,43,"Other Labourers","OthL"
"89","Outer Western Sydney",42,31,"Other Labourers","OthL"
"89","Upper Hunter",31,41,"Other Labourers","OthL"
"89","Sturt",12,39,"Other Labourers","OthL"
"89","Cairns",57,66,"Other Labourers","OthL"
"89","Richmond",19,34,"Other Labourers","OthL"
"89","Gladstone",20,70,"Other Labourers","OthL"
"89","Fraser Coast",27,69,"Other Labourers","OthL"
"89","Bundaberg",21,65,"Other Labourers","OthL"
"89","Lower South Coast",4,21,"Other Labourers","OthL"
