"Code","location","jobs","ESA_Code","title","abb","year"
"74","Mt Isa",2,"76","Storepersons","Strp",2015
"74","Lower Hunter",0.571428571428571,"20","Storepersons","Strp",2015
"74","Hobart",1,"109","Storepersons","Strp",2015
"74","Central Coast",1.5,"3","Storepersons","Strp",2015
"74","South Brisbane",0.325,"79","Storepersons","Strp",2015
"74","Outer North Brisbane",1,"78","Storepersons","Strp",2015
"74","Clarence",1,"6","Storepersons","Strp",2015
"74","Yarra",3,"64","Storepersons","Strp",2015
"74","Calder",0.866666666666667,"46","Storepersons","Strp",2015
"74","Richmond",1,"34","Storepersons","Strp",2015
"74","Hunter",1,"14","Storepersons","Strp",2015
"74","Eastern Suburbs",0.5,"8","Storepersons","Strp",2015
"74","Logan",0.5,"74","Storepersons","Strp",2015
"74","Southern",2.5,"108","Storepersons","Strp",2015
"74","Western Adelaide",0.533333333333333,"98","Storepersons","Strp",2015
"74","Far West",1,"11","Storepersons","Strp",2015
"74","Sturt",1,"39","Storepersons","Strp",2015
"74","Wollongong",1.5,"43","Storepersons","Strp",2015
"74","St George-Sutherland",0.666666666666667,"38","Storepersons","Strp",2015
"74","Southern Ranges",1,"37","Storepersons","Strp",2015
"74","Geelong",1,"49","Storepersons","Strp",2015
"74","Plenty",2.5,"60","Storepersons","Strp",2015
"81","Fleurieu/Kangaroo Island",1.33333333333333,"87","Cleaners and Laundry Workers","CaLW",2015
"81","North Brisbane",1.71428571428571,"77","Cleaners and Laundry Workers","CaLW",2015
"81","Plenty",0.2,"60","Cleaners and Laundry Workers","CaLW",2015
"81","Macarthur",2.6,"22","Cleaners and Laundry Workers","CaLW",2015
"81","Sunraysia",0.5,"61","Cleaners and Laundry Workers","CaLW",2015
"81","Eastern Adelaide",1.57142857142857,"86","Cleaners and Laundry Workers","CaLW",2015
"81","Orana",1.92857142857143,"30","Cleaners and Laundry Workers","CaLW",2015
"81","Shoalhaven",0.8,"35","Cleaners and Laundry Workers","CaLW",2015
"81","East Metro",1.45454545454545,"101","Cleaners and Laundry Workers","CaLW",2015
"81","South Brisbane",0.529411764705882,"79","Cleaners and Laundry Workers","CaLW",2015
"81","Launceston",0.666666666666667,"110","Cleaners and Laundry Workers","CaLW",2015
"81","Hunter",0.8,"14","Cleaners and Laundry Workers","CaLW",2015
"81","Dale",3.5,"100","Cleaners and Laundry Workers","CaLW",2015
"81","Hobart",3.5,"109","Cleaners and Laundry Workers","CaLW",2015
"81","North Metro",0.970588235294118,"106","Cleaners and Laundry Workers","CaLW",2015
"81","South Eastern",4.5,"36","Cleaners and Laundry Workers","CaLW",2015
"81","Inner Sydney",1.88888888888889,"15","Cleaners and Laundry Workers","CaLW",2015
"81","North Coast",1.85714285714286,"28","Cleaners and Laundry Workers","CaLW",2015
"81","Lower South Coast",0.25,"21","Cleaners and Laundry Workers","CaLW",2015
"81","Sturt",1.5,"39","Cleaners and Laundry Workers","CaLW",2015
"81","Maroondah",8,"55","Cleaners and Laundry Workers","CaLW",2015
"81","Midlands/Wheatbelt",0.230769230769231,"105","Cleaners and Laundry Workers","CaLW",2015
"81","Inner Western Sydney",0.625,"16","Cleaners and Laundry Workers","CaLW",2015
"81","Toowoomba",0.583333333333333,"81","Cleaners and Laundry Workers","CaLW",2015
"81","Bundaberg",1.16666666666667,"65","Cleaners and Laundry Workers","CaLW",2015
"81","Eurobodalla",1,"9","Cleaners and Laundry Workers","CaLW",2015
"81","Northern Sydney",0.944444444444444,"29","Cleaners and Laundry Workers","CaLW",2015
"81","St George-Sutherland",1.125,"38","Cleaners and Laundry Workers","CaLW",2015
"81","Fairfield",3.33333333333333,"10","Cleaners and Laundry Workers","CaLW",2015
"81","Northern Adelaide",1.5,"92","Cleaners and Laundry Workers","CaLW",2015
"81","Central Western Sydney",1.3125,"4","Cleaners and Laundry Workers","CaLW",2015
"81","Coffs Harbour",2,"7","Cleaners and Laundry Workers","CaLW",2015
"81","Grampians",1,"51","Cleaners and Laundry Workers","CaLW",2015
"81","Sunshine Coast",1.83333333333333,"80","Cleaners and Laundry Workers","CaLW",2015
"81","Manning",1.25,"24","Cleaners and Laundry Workers","CaLW",2015
"81","Peninsula",7.5,"59","Cleaners and Laundry Workers","CaLW",2015
"81","New England",3.25,"27","Cleaners and Laundry Workers","CaLW",2015
"81","Hampden",3,"52","Cleaners and Laundry Workers","CaLW",2015
"81","Hastings",0.5,"13","Cleaners and Laundry Workers","CaLW",2015
"81","Calder",1.11111111111111,"46","Cleaners and Laundry Workers","CaLW",2015
"81","Geelong",2,"49","Cleaners and Laundry Workers","CaLW",2015
"81","Lower Hunter",1.59090909090909,"20","Cleaners and Laundry Workers","CaLW",2015
"81","Nepean",2.375,"26","Cleaners and Laundry Workers","CaLW",2015
"81","Patterson",0.13953488372093,"33","Cleaners and Laundry Workers","CaLW",2015
"81","North Country",0.5,"91","Cleaners and Laundry Workers","CaLW",2015
"81","Far North",0.142857142857143,"68","Cleaners and Laundry Workers","CaLW",2015
"81","Eastern Suburbs",4,"8","Cleaners and Laundry Workers","CaLW",2015
"81","Western Adelaide",1.7,"98","Cleaners and Laundry Workers","CaLW",2015
"81","Darwin",0.8,"113","Cleaners and Laundry Workers","CaLW",2015
"81","Goulburn Valley",0.444444444444444,"50","Cleaners and Laundry Workers","CaLW",2015
"81","Alice Springs",1,"112","Cleaners and Laundry Workers","CaLW",2015
"81","Liverpool",4.5,"19","Cleaners and Laundry Workers","CaLW",2015
"81","Ipswich",8,"73","Cleaners and Laundry Workers","CaLW",2015
"81","Fraser Coast",0.923076923076923,"69","Cleaners and Laundry Workers","CaLW",2015
"81","Central Coast",0.444444444444444,"3","Cleaners and Laundry Workers","CaLW",2015
"81","Central and West Metro",1.12068965517241,"99","Cleaners and Laundry Workers","CaLW",2015
"81","Southern Adelaide",5.66666666666667,"97","Cleaners and Laundry Workers","CaLW",2015
"81","Capricornia",0.75,"67","Cleaners and Laundry Workers","CaLW",2015
"81","Western Downs",0.739130434782609,"84","Cleaners and Laundry Workers","CaLW",2015
"81","Gympie",0.545454545454545,"72","Cleaners and Laundry Workers","CaLW",2015
"81","Logan",0.714285714285714,"74","Cleaners and Laundry Workers","CaLW",2015
"81","Windamere",3,"42","Cleaners and Laundry Workers","CaLW",2015
"81","Chifley",10,"5","Cleaners and Laundry Workers","CaLW",2015
"81","Bayside",3.42857142857143,"44","Cleaners and Laundry Workers","CaLW",2015
"81","Latrobe Valley",0.214285714285714,"54","Cleaners and Laundry Workers","CaLW",2015
"81","Wollongong",3.5,"43","Cleaners and Laundry Workers","CaLW",2015
"81","Outer North Brisbane",1.33333333333333,"78","Cleaners and Laundry Workers","CaLW",2015
"81","Richmond",1,"34","Cleaners and Laundry Workers","CaLW",2015
"81","Mackay",0.62962962962963,"75","Cleaners and Laundry Workers","CaLW",2015
"81","Macleay",1,"23","Cleaners and Laundry Workers","CaLW",2015
"81","Cairns",0.571428571428571,"66","Cleaners and Laundry Workers","CaLW",2015
"81","Bendigo",1.33333333333333,"45","Cleaners and Laundry Workers","CaLW",2015
"81","Westgate",0.68,"63","Cleaners and Laundry Workers","CaLW",2015
"81","Upper Hunter",4.8,"41","Cleaners and Laundry Workers","CaLW",2015
"81","Warwick",1,"83","Cleaners and Laundry Workers","CaLW",2015
"81","Tweed",1.16666666666667,"40","Cleaners and Laundry Workers","CaLW",2015
"81","Gwydir Namoi",3,"12","Cleaners and Laundry Workers","CaLW",2015
"81","Gold Coast",0.786885245901639,"71","Cleaners and Laundry Workers","CaLW",2015
"81","Keepit",0.153846153846154,"17","Cleaners and Laundry Workers","CaLW",2015
"81","Gladstone",0.666666666666667,"70","Cleaners and Laundry Workers","CaLW",2015
"81","Clarence",1,"6","Cleaners and Laundry Workers","CaLW",2015
"81","Mid West and Gascoyne",0.75,"104","Cleaners and Laundry Workers","CaLW",2015
"81","Gawler",2.5,"88","Cleaners and Laundry Workers","CaLW",2015
"81","East Gippsland",0.666666666666667,"47","Cleaners and Laundry Workers","CaLW",2015
"81","Townsville",0.333333333333333,"82","Cleaners and Laundry Workers","CaLW",2015
"81","Outer Western Sydney",1,"31","Cleaners and Laundry Workers","CaLW",2015
"81","Yarra",1.25,"64","Cleaners and Laundry Workers","CaLW",2015
"81","Southern Ranges",4,"37","Cleaners and Laundry Workers","CaLW",2015
"81","Western District",1,"62","Cleaners and Laundry Workers","CaLW",2015
"81","ACT/Queanbeyan",5,"1","Cleaners and Laundry Workers","CaLW",2015
"81","Canterbury/Bankstown",1.28571428571429,"2","Cleaners and Laundry Workers","CaLW",2015
"81","Monash",0.166666666666667,"57","Cleaners and Laundry Workers","CaLW",2015
"81","West and North West",0.142857142857143,"111","Cleaners and Laundry Workers","CaLW",2015
"81","Ovens",0.714285714285714,"58","Cleaners and Laundry Workers","CaLW",2015
"81","Southern",1.11111111111111,"108","Cleaners and Laundry Workers","CaLW",2015
"81","Far West",2,"11","Cleaners and Laundry Workers","CaLW",2015
"82","East Metro",0.592592592592593,"101","Construction and Mining Labourers","CaML",2015
"82","Midlands/Wheatbelt",0.5,"105","Construction and Mining Labourers","CaML",2015
"82","Lower South Coast",1,"21","Construction and Mining Labourers","CaML",2015
"82","Macarthur",3.33333333333333,"22","Construction and Mining Labourers","CaML",2015
"82","Orana",1.28571428571429,"30","Construction and Mining Labourers","CaML",2015
"82","Fleurieu/Kangaroo Island",1,"87","Construction and Mining Labourers","CaML",2015
"82","Peninsula",1.5,"59","Construction and Mining Labourers","CaML",2015
"82","Launceston",0.5,"110","Construction and Mining Labourers","CaML",2015
"82","Chifley",1,"5","Construction and Mining Labourers","CaML",2015
"82","Fairfield",2,"10","Construction and Mining Labourers","CaML",2015
"82","Cairns",1.09090909090909,"66","Construction and Mining Labourers","CaML",2015
"82","Liverpool",4,"19","Construction and Mining Labourers","CaML",2015
"82","Shoalhaven",1,"35","Construction and Mining Labourers","CaML",2015
"82","Hobart",1.5,"109","Construction and Mining Labourers","CaML",2015
"82","Manning",1.66666666666667,"24","Construction and Mining Labourers","CaML",2015
"82","Western Adelaide",8,"98","Construction and Mining Labourers","CaML",2015
"82","North Metro",1.45454545454545,"106","Construction and Mining Labourers","CaML",2015
"82","South Brisbane",1.21428571428571,"79","Construction and Mining Labourers","CaML",2015
"82","Darwin",0.8,"113","Construction and Mining Labourers","CaML",2015
"82","Mt Isa",3.5,"76","Construction and Mining Labourers","CaML",2015
"82","South Eastern",1,"36","Construction and Mining Labourers","CaML",2015
"82","Goulburn Valley",0.2,"50","Construction and Mining Labourers","CaML",2015
"82","Windamere",1,"42","Construction and Mining Labourers","CaML",2015
"82","Yarra",0.8,"64","Construction and Mining Labourers","CaML",2015
"82","Central Western Sydney",2.2,"4","Construction and Mining Labourers","CaML",2015
"82","North Brisbane",2,"77","Construction and Mining Labourers","CaML",2015
"82","Adelaide Hills",1,"85","Construction and Mining Labourers","CaML",2015
"82","Fraser Coast",0.357142857142857,"69","Construction and Mining Labourers","CaML",2015
"82","Inner Sydney",1.16666666666667,"15","Construction and Mining Labourers","CaML",2015
"82","Sunshine Coast",1,"80","Construction and Mining Labourers","CaML",2015
"82","New England",5,"27","Construction and Mining Labourers","CaML",2015
"82","Eastern Adelaide",7,"86","Construction and Mining Labourers","CaML",2015
"82","Kimberley",1,"103","Construction and Mining Labourers","CaML",2015
"82","Gold Coast",0.888888888888889,"71","Construction and Mining Labourers","CaML",2015
"82","Calder",6,"46","Construction and Mining Labourers","CaML",2015
"82","Bayside",2,"44","Construction and Mining Labourers","CaML",2015
"82","ACT/Queanbeyan",0.5,"1","Construction and Mining Labourers","CaML",2015
"82","North Coast",0.75,"28","Construction and Mining Labourers","CaML",2015
"82","Toowoomba",0.5,"81","Construction and Mining Labourers","CaML",2015
"82","Hastings",0.75,"13","Construction and Mining Labourers","CaML",2015
"82","Inner Western Sydney",0.666666666666667,"16","Construction and Mining Labourers","CaML",2015
"82","Eurobodalla",2,"9","Construction and Mining Labourers","CaML",2015
"82","Northern Adelaide",0.2,"92","Construction and Mining Labourers","CaML",2015
"82","Plenty",1,"60","Construction and Mining Labourers","CaML",2015
"82","Northern Sydney",1,"29","Construction and Mining Labourers","CaML",2015
"82","Goldfields/Esperance",5,"102","Construction and Mining Labourers","CaML",2015
"82","Gympie",0.5,"72","Construction and Mining Labourers","CaML",2015
"82","St George-Sutherland",0.75,"38","Construction and Mining Labourers","CaML",2015
"82","Townsville",0.875,"82","Construction and Mining Labourers","CaML",2015
"82","Monash",1,"57","Construction and Mining Labourers","CaML",2015
"82","Ipswich",1.33333333333333,"73","Construction and Mining Labourers","CaML",2015
"82","Logan",0.24,"74","Construction and Mining Labourers","CaML",2015
"82","Mackay",1.2,"75","Construction and Mining Labourers","CaML",2015
"82","Central and West Metro",1.44827586206897,"99","Construction and Mining Labourers","CaML",2015
"82","Lower Hunter",2.11111111111111,"20","Construction and Mining Labourers","CaML",2015
"82","Coffs Harbour",0.666666666666667,"7","Construction and Mining Labourers","CaML",2015
"82","Hunter",1.33333333333333,"14","Construction and Mining Labourers","CaML",2015
"82","North Country",1,"91","Construction and Mining Labourers","CaML",2015
"82","East Gippsland",0.666666666666667,"47","Construction and Mining Labourers","CaML",2015
"82","Ovens",1,"58","Construction and Mining Labourers","CaML",2015
"82","Gwydir Namoi",1.25,"12","Construction and Mining Labourers","CaML",2015
"82","Gladstone",0.666666666666667,"70","Construction and Mining Labourers","CaML",2015
"82","Southern",1.66666666666667,"108","Construction and Mining Labourers","CaML",2015
"82","Mid West and Gascoyne",0.571428571428571,"104","Construction and Mining Labourers","CaML",2015
"82","Clarence",2,"6","Construction and Mining Labourers","CaML",2015
"82","Patterson",0.153846153846154,"33","Construction and Mining Labourers","CaML",2015
"82","Latrobe Valley",1,"54","Construction and Mining Labourers","CaML",2015
"82","Central Coast",2,"3","Construction and Mining Labourers","CaML",2015
"82","Eastern Suburbs",0.5,"8","Construction and Mining Labourers","CaML",2015
"82","Southern Adelaide",5.5,"97","Construction and Mining Labourers","CaML",2015
"82","Westgate",1.8,"63","Construction and Mining Labourers","CaML",2015
"82","Bundaberg",2.5,"65","Construction and Mining Labourers","CaML",2015
"82","West and North West",0.5,"111","Construction and Mining Labourers","CaML",2015
"82","Keepit",0.5,"17","Construction and Mining Labourers","CaML",2015
"82","Wollongong",1,"43","Construction and Mining Labourers","CaML",2015
"82","Canterbury/Bankstown",4,"2","Construction and Mining Labourers","CaML",2015
"82","Far West",1,"11","Construction and Mining Labourers","CaML",2015
"82","Eureka",1,"48","Construction and Mining Labourers","CaML",2015
"82","Dale",2,"100","Construction and Mining Labourers","CaML",2015
"82","Lachlan",1,"18","Construction and Mining Labourers","CaML",2015
"82","Bendigo",1,"45","Construction and Mining Labourers","CaML",2015
"82","Nepean",1.25,"26","Construction and Mining Labourers","CaML",2015
"82","Alice Springs",0.5,"112","Construction and Mining Labourers","CaML",2015
"82","Western Downs",0.411764705882353,"84","Construction and Mining Labourers","CaML",2015
"82","Tweed",0.75,"40","Construction and Mining Labourers","CaML",2015
"82","Outer Western Sydney",1.66666666666667,"31","Construction and Mining Labourers","CaML",2015
"82","Gawler",0.5,"88","Construction and Mining Labourers","CaML",2015
"82","Southern Ranges",0.5,"37","Construction and Mining Labourers","CaML",2015
"82","Port Pirie",1,"94","Construction and Mining Labourers","CaML",2015
"82","Outer North Brisbane",1.16666666666667,"78","Construction and Mining Labourers","CaML",2015
"82","Upper Hunter",5,"41","Construction and Mining Labourers","CaML",2015
"82","Capricornia",0.416666666666667,"67","Construction and Mining Labourers","CaML",2015
"83","Adelaide Hills",1,"85","Factory Process Workers","FcPW",2015
"83","Chifley",1,"5","Factory Process Workers","FcPW",2015
"83","Plenty",0.833333333333333,"60","Factory Process Workers","FcPW",2015
"83","Windamere",2,"42","Factory Process Workers","FcPW",2015
"83","Western Adelaide",1.07692307692308,"98","Factory Process Workers","FcPW",2015
"83","North Coast",2.66666666666667,"28","Factory Process Workers","FcPW",2015
"83","Clarence",1,"6","Factory Process Workers","FcPW",2015
"83","Cairns",0.25,"66","Factory Process Workers","FcPW",2015
"83","Mackay",3,"75","Factory Process Workers","FcPW",2015
"83","New England",2,"27","Factory Process Workers","FcPW",2015
"83","Shoalhaven",7,"35","Factory Process Workers","FcPW",2015
"83","Gwydir Namoi",1,"12","Factory Process Workers","FcPW",2015
"83","East Metro",0.625,"101","Factory Process Workers","FcPW",2015
"83","Fairfield",1.14285714285714,"10","Factory Process Workers","FcPW",2015
"83","South Brisbane",0.566666666666667,"79","Factory Process Workers","FcPW",2015
"83","Macarthur",2.25,"22","Factory Process Workers","FcPW",2015
"83","Gold Coast",0.526315789473684,"71","Factory Process Workers","FcPW",2015
"83","North Metro",0.9,"106","Factory Process Workers","FcPW",2015
"83","Logan",0.896551724137931,"74","Factory Process Workers","FcPW",2015
"83","Goldfields/Esperance",1,"102","Factory Process Workers","FcPW",2015
"83","Orana",0.636363636363636,"30","Factory Process Workers","FcPW",2015
"83","Mid Murray",3,"56","Factory Process Workers","FcPW",2015
"83","Bayside",1.2258064516129,"44","Factory Process Workers","FcPW",2015
"83","Townsville",0.8,"82","Factory Process Workers","FcPW",2015
